seed,model_key,model,model_group,epoch,loss,bce_loss,rank_loss,lr,early_stopping_metric,early_stopping_score,best_score_so_far,patience_counter,valid_auc,valid_ap,valid_pos_mean_score,valid_neg_mean_score,valid_mrr,valid_hits@1,valid_hits@3,valid_hits@5,valid_hits@10
42,gcn,GCN,gnn_model,120,0.7991558313369751,0.6887137293815613,0.368140310049057,0.003,mrr,0.26299499820484423,0.26299499820484423,0,0.8115310950310496,0.807375175221345,0.7052494287490845,-1.6195248365402222,0.26299499820484423,0.12845138055222088,0.2923169267707083,0.39735894357743096,0.563625450180072
42,gcn,GCN,gnn_model,125,0.7687776684761047,0.6661717891693115,0.3420194983482361,0.003,mrr,0.26873302446601366,0.26873302446601366,0,0.8150547133619354,0.8102623378905423,0.7106744647026062,-1.7532689571380615,0.26873302446601366,0.13025210084033614,0.3025210084033613,0.4099639855942377,0.5720288115246098
42,gcn,GCN,gnn_model,130,0.7366923093795776,0.6420842409133911,0.3153601288795471,0.003,mrr,0.2758031094676781,0.2758031094676781,0,0.8231842556950751,0.8166344071516539,0.613895833492279,-1.9465100765228271,0.2758031094676781,0.13445378151260504,0.31032412965186074,0.42857142857142855,0.5798319327731093
42,gcn,GCN,gnn_model,135,0.6943711042404175,0.6155180335044861,0.262843519449234,0.003,mrr,0.28346287460408365,0.28346287460408365,0,0.8194693243443836,0.8158293455437429,0.883782148361206,-1.7191022634506226,0.28346287460408365,0.14645858343337334,0.31932773109243695,0.41956782713085233,0.5804321728691476
42,gcn,GCN,gnn_model,140,0.6995994448661804,0.6169521808624268,0.2754908502101898,0.003,mrr,0.29256962566264144,0.29256962566264144,0,0.8238933028193269,0.8204034464403813,0.7323346734046936,-2.007293224334717,0.29256962566264144,0.15366146458583432,0.3283313325330132,0.4381752701080432,0.5948379351740696
42,gcn,GCN,gnn_model,145,0.728712797164917,0.6393324136734009,0.2979346215724945,0.003,mrr,0.2996122735307676,0.2996122735307676,0,0.8277163206218863,0.8212754097744019,0.6738671064376831,-2.029898166656494,0.2996122735307676,0.16506602641056423,0.3349339735894358,0.4411764705882353,0.6020408163265306
42,gcn,GCN,gnn_model,150,0.7077975869178772,0.6246675848960876,0.27709996700286865,0.003,mrr,0.3053770352454867,0.3053770352454867,0,0.8315854553105757,0.8292189822902944,0.5099540948867798,-2.1869606971740723,0.3053770352454867,0.16866746698679472,0.3403361344537815,0.45018007202881155,0.617046818727491
42,gcn,GCN,gnn_model,155,0.6815387010574341,0.6046952605247498,0.2561447024345398,0.003,mrr,0.29691148118755967,0.3053770352454867,0,0.8285820931013461,0.8217230561973551,0.7953794598579407,-2.037517547607422,0.29691148118755967,0.15726290516206481,0.3325330132052821,0.4477791116446579,0.6158463385354142
42,gcn,GCN,gnn_model,160,0.667951226234436,0.5932655930519104,0.24895203113555908,0.003,mrr,0.30134558100575093,0.3053770352454867,5,0.8306285299233739,0.8259218794879272,0.7364537715911865,-2.167666435241699,0.30134558100575093,0.15966386554621848,0.343937575030012,0.4519807923169268,0.6236494597839136
42,gcn,GCN,gnn_model,165,0.7073194980621338,0.6192016005516052,0.2937263250350952,0.003,mrr,0.3135159188249303,0.3135159188249303,10,0.8364298900832843,0.8327290140649554,0.71280437707901,-2.15262770652771,0.3135159188249303,0.17406962785114047,0.34993997599039617,0.4567827130852341,0.6350540216086434
42,gcn,GCN,gnn_model,170,0.6588360071182251,0.5862405300140381,0.2419849932193756,0.003,mrr,0.3141847451982947,0.3141847451982947,0,0.8389565910397773,0.8355400227131538,0.46185624599456787,-2.3216946125030518,0.3141847451982947,0.1752701080432173,0.3457382953181273,0.45738295318127253,0.6374549819927972
42,gcn,GCN,gnn_model,175,0.6434459090232849,0.5734196305274963,0.2334209680557251,0.003,mrr,0.3104497926827518,0.3141847451982947,0,0.8370495857406588,0.8359678498881935,0.5535178780555725,-2.3935627937316895,0.3104497926827518,0.16686674669867949,0.3517406962785114,0.4657863145258103,0.6278511404561825
42,gcn,GCN,gnn_model,180,0.609090268611908,0.5455049276351929,0.2119511216878891,0.003,mrr,0.31764299336387763,0.31764299336387763,5,0.8408416187603494,0.8403250644444201,0.5649099946022034,-2.6157567501068115,0.31764299336387763,0.17406962785114047,0.3595438175270108,0.4723889555822329,0.6332533013205283
42,gcn,GCN,gnn_model,185,0.6329562067985535,0.5636683106422424,0.23095959424972534,0.003,mrr,0.3232296333992942,0.3232296333992942,0,0.840611754906044,0.8406508052463286,0.8303222060203552,-2.5338821411132812,0.3232296333992942,0.18067226890756302,0.36494597839135656,0.4819927971188475,0.6362545018007203
42,gcn,GCN,gnn_model,190,0.628574788570404,0.5589229464530945,0.23217272758483887,0.003,mrr,0.324202525998189,0.324202525998189,0,0.8398385764870173,0.8400831054595344,0.7843157052993774,-2.4440183639526367,0.324202525998189,0.18247298919567828,0.3607442977190876,0.4801920768307323,0.6326530612244898
42,gcn,GCN,gnn_model,195,0.6438260078430176,0.5746150612831116,0.23070307075977325,0.003,mrr,0.32992487589042635,0.32992487589042635,0,0.8423378955423706,0.8413524007607415,0.9106968641281128,-2.266331672668457,0.32992487589042635,0.18847539015606243,0.3709483793517407,0.48139255702280914,0.6380552220888356
42,gcn,GCN,gnn_model,200,0.6254242658615112,0.5575048327445984,0.2263980507850647,0.003,mrr,0.3311507865706875,0.3311507865706875,0,0.8462637756182906,0.8443873911782003,0.9421341419219971,-2.283799886703491,0.3311507865706875,0.18547418967587034,0.38235294117647056,0.492797118847539,0.6452581032412965
42,gcn,GCN,gnn_model,205,0.6105667948722839,0.5474160313606262,0.2105025351047516,0.003,mrr,0.3347971665249387,0.3347971665249387,0,0.8484256847997302,0.8480823668732149,0.7645605206489563,-2.503995418548584,0.3347971665249387,0.18847539015606243,0.3817527010804322,0.5018007202881153,0.6428571428571429
42,gcn,GCN,gnn_model,210,0.653755784034729,0.5761091113090515,0.25882214307785034,0.003,mrr,0.3334427573067974,0.3347971665249387,0,0.8494326902429639,0.849253465861735,0.7536771893501282,-2.655363082885742,0.3334427573067974,0.18547418967587034,0.3865546218487395,0.4951980792316927,0.6458583433373349
42,gcn,GCN,gnn_model,215,0.5702245235443115,0.5126532316207886,0.1919042021036148,0.003,mrr,0.3360065221479687,0.3360065221479687,5,0.8496791273532222,0.8495174908322076,0.5707732439041138,-2.9501872062683105,0.3360065221479687,0.18667466986794717,0.39135654261704683,0.5078031212484994,0.6434573829531812
42,gcn,GCN,gnn_model,220,0.5662104487419128,0.512757420539856,0.17817683517932892,0.003,mrr,0.3325230937246712,0.3360065221479687,0,0.8502440592083171,0.8507500413963969,1.0501635074615479,-2.7943737506866455,0.3325230937246712,0.18307322929171668,0.3877551020408163,0.5042016806722689,0.6512605042016807
42,gcn,GCN,gnn_model,225,0.5838501453399658,0.5267191529273987,0.19043660163879395,0.003,mrr,0.3368346984895396,0.3368346984895396,5,0.8508032264526458,0.8527193186109744,0.971053957939148,-2.8368847370147705,0.3368346984895396,0.1872749099639856,0.3865546218487395,0.5060024009603842,0.6572629051620649
42,gcn,GCN,gnn_model,230,0.5829370617866516,0.5244660973548889,0.19490323960781097,0.003,mrr,0.3398803593681237,0.3398803593681237,0,0.8563275250076021,0.8546105699182893,0.7843090891838074,-2.880265474319458,0.3398803593681237,0.1872749099639856,0.3937575030012005,0.5180072028811524,0.6608643457382953
42,gcn,GCN,gnn_model,235,0.5795518159866333,0.5189734101295471,0.2019280344247818,0.003,mrr,0.3450971987327821,0.3450971987327821,0,0.8575842101546501,0.8548942642095232,0.5690706372261047,-3.051297187805176,0.3450971987327821,0.19327731092436976,0.4027611044417767,0.5228091236494598,0.6644657863145258
42,gcn,GCN,gnn_model,240,0.5510780811309814,0.4981110990047455,0.17655649781227112,0.003,mrr,0.3421935946736772,0.3450971987327821,0,0.8571767242311089,0.85349316920785,0.7203949689865112,-3.1252262592315674,0.3421935946736772,0.18847539015606243,0.3985594237695078,0.5180072028811524,0.6578631452581032
42,gcn,GCN,gnn_model,245,0.579635739326477,0.5176061987876892,0.20676520466804504,0.003,mrr,0.34320568048285155,0.3450971987327821,5,0.85897816509557,0.8571208197939617,0.7324414849281311,-3.4526584148406982,0.34320568048285155,0.18967587034813926,0.4015606242496999,0.5228091236494598,0.6650660264105642
42,gcn,GCN,gnn_model,250,0.5537205338478088,0.4981975257396698,0.18507663905620575,0.003,mrr,0.34204158965579096,0.3450971987327821,10,0.8592883732124302,0.8592022372260617,0.43532365560531616,-3.795682191848755,0.34204158965579096,0.187875150060024,0.4015606242496999,0.5192076830732293,0.6692677070828331
42,gcn,GCN,gnn_model,255,0.5517368316650391,0.5001218318939209,0.17205002903938293,0.003,mrr,0.34655915536226134,0.34655915536226134,15,0.8591853307949832,0.858453941254333,0.6847577691078186,-3.5169904232025146,0.34655915536226134,0.187875150060024,0.4129651860744298,0.5288115246098439,0.6764705882352942
42,gcn,GCN,gnn_model,260,0.5497555732727051,0.4960078299045563,0.17915908992290497,0.003,mrr,0.35226955099626595,0.35226955099626595,0,0.8618719997002402,0.8585623091538827,0.48813149333000183,-3.5011136531829834,0.35226955099626595,0.195078031212485,0.421968787515006,0.5366146458583433,0.6776710684273709
42,gcn,GCN,gnn_model,265,0.549015998840332,0.4973759353160858,0.17213350534439087,0.003,mrr,0.35081684773354377,0.35226955099626595,0,0.8623219996281826,0.8567516730214537,0.6470320820808411,-3.2916767597198486,0.35081684773354377,0.19387755102040816,0.41596638655462187,0.5306122448979592,0.6758703481392557
42,gcn,GCN,gnn_model,270,0.5517627596855164,0.4945785105228424,0.19061410427093506,0.003,mrr,0.3554824008677956,0.3554824008677956,5,0.8658647132322317,0.8662908462966452,0.8181819319725037,-3.3774077892303467,0.3554824008677956,0.1992797118847539,0.4249699879951981,0.5330132052821128,0.6776710684273709
42,gcn,GCN,gnn_model,275,0.5578638911247253,0.5005456209182739,0.19106093049049377,0.003,mrr,0.35557240514730515,0.35557240514730515,0,0.8667276034063086,0.8688359604391804,0.7974854707717896,-3.876530408859253,0.35557240514730515,0.19807923169267708,0.41656662665066024,0.539015606242497,0.6794717887154862
42,gcn,GCN,gnn_model,280,0.48521894216537476,0.4428286850452423,0.14130087196826935,0.003,mrr,0.35687402368810733,0.35687402368810733,5,0.8664570269884665,0.8677113951775972,0.8848944306373596,-3.844176769256592,0.35687402368810733,0.19747899159663865,0.42436974789915966,0.5396158463385354,0.6842737094837935
42,gcn,GCN,gnn_model,285,0.4906198978424072,0.44597482681274414,0.14881685376167297,0.003,mrr,0.3668580846407292,0.3668580846407292,0,0.8674834879930363,0.8684210751360992,0.9693872332572937,-3.614697217941284,0.3668580846407292,0.20888355342136855,0.4309723889555822,0.5516206482593037,0.6920768307322929
42,gcn,GCN,gnn_model,290,0.5032430291175842,0.4568374752998352,0.1546851396560669,0.003,mrr,0.3680261199302377,0.3680261199302377,0,0.8676203974987354,0.8715859001854975,0.5949494242668152,-3.921644449234009,0.3680261199302377,0.20828331332533012,0.4387755102040816,0.5528211284513805,0.6920768307322929
42,gcn,GCN,gnn_model,295,0.49098533391952515,0.44719329476356506,0.14597350358963013,0.003,mrr,0.37407400719982387,0.37407400719982387,0,0.8703621904944451,0.8722121760936931,0.6335387825965881,-3.946864366531372,0.37407400719982387,0.21728691476590636,0.4381752701080432,0.5600240096038416,0.695078031212485
42,gcn,GCN,gnn_model,300,0.5091602802276611,0.46085360646247864,0.1610221564769745,0.003,mrr,0.37743090513776917,0.37743090513776917,0,0.8732762012367973,0.8747942236698935,0.7648736834526062,-4.050427436828613,0.37743090513776917,0.22328931572629052,0.4447779111644658,0.5612244897959183,0.695078031212485
42,gcn,GCN,gnn_model,305,0.5044371485710144,0.4571671187877655,0.15756674110889435,0.003,mrr,0.375889206884875,0.37743090513776917,0,0.8723942157895572,0.8738192009638989,0.9067989587783813,-4.027036190032959,0.375889206884875,0.22028811524609843,0.4411764705882353,0.5552220888355343,0.6944777911164466
42,gcn,GCN,gnn_model,310,0.49073556065559387,0.44500359892845154,0.1524398922920227,0.003,mrr,0.38370750768699424,0.38370750768699424,5,0.8735946959816341,0.877171416215119,1.0513447523117065,-3.949603319168091,0.38370750768699424,0.2304921968787515,0.44417767106842737,0.5594237695078031,0.7070828331332533
42,gcn,GCN,gnn_model,315,0.4631859362125397,0.42320653796195984,0.13326463103294373,0.003,mrr,0.38111752639774804,0.38370750768699424,0,0.8729234791155358,0.876212114551304,1.0120515823364258,-4.061497211456299,0.38111752639774804,0.22869147659063627,0.4387755102040816,0.556422569027611,0.7076830732292917
42,gcn,GCN,gnn_model,320,0.4536851644515991,0.4155901074409485,0.12698353826999664,0.003,mrr,0.3857008819977743,0.3857008819977743,5,0.8750426941484878,0.8764891293792922,0.4475495517253876,-4.557553291320801,0.3857008819977743,0.2298919567827131,0.4531812725090036,0.5690276110444178,0.7046818727490997
42,gcn,GCN,gnn_model,325,0.4865051507949829,0.4452640116214752,0.13747043907642365,0.003,mrr,0.38888283503962506,0.38888283503962506,0,0.8767403720191559,0.8802114539837836,0.8036409020423889,-4.295584201812744,0.38888283503962506,0.234093637454982,0.453781512605042,0.570828331332533,0.7112845138055222
42,gcn,GCN,gnn_model,330,0.459312379360199,0.41899555921554565,0.13438940048217773,0.003,mrr,0.38831367982150494,0.38888283503962506,0,0.8755352080808315,0.8776264667838076,0.9446864724159241,-4.1941142082214355,0.38831367982150494,0.23469387755102042,0.453781512605042,0.5660264105642256,0.709483793517407
42,gcn,GCN,gnn_model,335,0.4238356649875641,0.3910865783691406,0.10916364938020706,0.003,mrr,0.3932275986960737,0.3932275986960737,5,0.8763537828096424,0.880751057866995,0.9642106294631958,-4.30979585647583,0.3932275986960737,0.24009603841536614,0.453781512605042,0.5720288115246098,0.7130852340936374
42,gcn,GCN,gnn_model,340,0.4554339647293091,0.41651466488838196,0.12973101437091827,0.003,mrr,0.3951842594036544,0.3951842594036544,0,0.8775452557973968,0.8815105661262673,0.7215496897697449,-4.705615997314453,0.3951842594036544,0.23769507803121248,0.46638655462184875,0.5774309723889556,0.7220888355342137
42,gcn,GCN,gnn_model,345,0.4651374816894531,0.42347609996795654,0.1388712227344513,0.003,mrr,0.3951376188018171,0.3951842594036544,0,0.8787345670561143,0.8824721398672529,0.8637368679046631,-4.736811637878418,0.3951376188018171,0.23769507803121248,0.46758703481392555,0.5792316926770709,0.7208883553421368
42,gcn,GCN,gnn_model,350,0.46777769923210144,0.424667090177536,0.14370200037956238,0.003,mrr,0.3977629900055444,0.3977629900055444,5,0.876977081348746,0.8800563190265349,1.4929161071777344,-4.01084041595459,0.3977629900055444,0.2424969987995198,0.46278511404561823,0.5744297719087635,0.7226890756302521
42,gcn,GCN,gnn_model,355,0.4347752034664154,0.39885056018829346,0.1197487935423851,0.003,mrr,0.39708936479207807,0.3977629900055444,0,0.8751947357574482,0.8812075546778524,0.995674192905426,-4.149484157562256,0.39708936479207807,0.24369747899159663,0.45918367346938777,0.575030012004802,0.712484993997599
42,gcn,GCN,gnn_model,360,0.4461143910884857,0.410054475069046,0.12019971013069153,0.003,mrr,0.4040385854442411,0.4040385854442411,5,0.8777084663397171,0.8818627162364222,1.003238320350647,-4.241044998168945,0.4040385854442411,0.251500600240096,0.4669867947178872,0.5858343337334934,0.7226890756302521
42,gcn,GCN,gnn_model,365,0.46304988861083984,0.42099928855895996,0.14016865193843842,0.003,mrr,0.4007365743288905,0.4040385854442411,0,0.8786412524193352,0.8806737532021716,0.7767813801765442,-4.777782917022705,0.4007365743288905,0.24429771908763506,0.47058823529411764,0.5834333733493398,0.723889555822329
42,gcn,GCN,gnn_model,370,0.44610098004341125,0.40785959362983704,0.12747128307819366,0.003,mrr,0.40864099719199476,0.40864099719199476,5,0.878130363790174,0.8848255794622296,0.6778500080108643,-5.1375627517700195,0.40864099719199476,0.2527010804321729,0.47539015606242496,0.5906362545018007,0.7262905162064826
42,gcn,GCN,gnn_model,375,0.40452757477760315,0.3718069791793823,0.1090686246752739,0.003,mrr,0.4011145885927743,0.40864099719199476,0,0.880225799803715,0.8827511528856143,0.8185347318649292,-5.021271228790283,0.4011145885927743,0.24009603841536614,0.4807923169267707,0.5870348139255702,0.7256902761104442
42,gcn,GCN,gnn_model,380,0.44165703654289246,0.404153972864151,0.12501022219657898,0.003,mrr,0.4146186241703217,0.4146186241703217,5,0.8789781218609892,0.8850992669161595,0.8964811563491821,-4.937906742095947,0.4146186241703217,0.25930372148859543,0.4849939975990396,0.5972388955582233,0.7376950780312125
42,gcn,GCN,gnn_model,385,0.4707702696323395,0.42547160387039185,0.15099558234214783,0.003,mrr,0.40866919503517823,0.4146186241703217,0,0.8811938941242764,0.8869865540388379,0.9361016154289246,-4.602382183074951,0.40866919503517823,0.24729891956782712,0.48679471788715484,0.5978391356542617,0.7394957983193278
42,gcn,GCN,gnn_model,390,0.4053468406200409,0.37462764978408813,0.10239733010530472,0.003,mrr,0.41861177101633507,0.41861177101633507,5,0.8806725571381012,0.8883792569413895,0.9581906199455261,-4.540229797363281,0.41861177101633507,0.2623049219687875,0.4885954381752701,0.6008403361344538,0.7424969987995198
42,gcn,GCN,gnn_model,395,0.45457881689071655,0.4124782383441925,0.1403352916240692,0.003,mrr,0.42010241121738734,0.42010241121738734,0,0.8832039418408419,0.8884273354828857,0.8832383751869202,-4.760959148406982,0.42010241121738734,0.2623049219687875,0.4939975990396158,0.6020408163265306,0.7503001200480192
42,gcn,GCN,gnn_model,400,0.3957732319831848,0.3645598888397217,0.10404446721076965,0.003,mrr,0.42268151462559084,0.42268151462559084,0,0.8822902510343873,0.8891793032593721,1.007882833480835,-4.817586421966553,0.42268151462559084,0.26290516206482595,0.5042016806722689,0.6062424969987995,0.7478991596638656
42,gcn,GCN,gnn_model,405,0.40093794465065,0.36859914660453796,0.10779598355293274,0.003,mrr,0.4237002809471058,0.4237002809471058,0,0.8834435334758154,0.8899772367807465,0.9221877455711365,-5.177552700042725,0.4237002809471058,0.2689075630252101,0.49339735894357745,0.602641056422569,0.7521008403361344
42,gcn,GCN,gnn_model,410,0.3980400562286377,0.3658987581729889,0.10713765770196915,0.003,mrr,0.42305095629792605,0.4237002809471058,0,0.8836269201558173,0.8906580990919061,0.996239423751831,-5.257931709289551,0.42305095629792605,0.2635054021608643,0.49819927971188477,0.6038415366146459,0.7551020408163265
42,gcn,GCN,gnn_model,415,0.4141085743904114,0.3802352547645569,0.11291105300188065,0.003,mrr,0.4298249613505365,0.4298249613505365,5,0.8857800022770214,0.892557272353005,1.112963080406189,-4.843960285186768,0.4298249613505365,0.2707082833133253,0.5066026410564226,0.6110444177671068,0.762905162064826
42,gcn,GCN,gnn_model,420,0.41317111253738403,0.37942659854888916,0.1124817430973053,0.003,mrr,0.42960890778102573,0.4298249613505365,0,0.8850006989590554,0.8910218154237589,1.0714530944824219,-4.653533458709717,0.42960890778102573,0.27310924369747897,0.4963985594237695,0.6158463385354142,0.7635054021608644
42,gcn,GCN,gnn_model,425,0.3931264281272888,0.364188551902771,0.09645960479974747,0.003,mrr,0.4284041855683844,0.4298249613505365,5,0.8841100665956658,0.8924419662417108,0.910468578338623,-5.031025409698486,0.4284041855683844,0.26830732292917164,0.5078031212484994,0.6158463385354142,0.7617046818727491
42,gcn,GCN,gnn_model,430,0.39608198404312134,0.3661121726036072,0.09989941865205765,0.003,mrr,0.4350391562084982,0.4350391562084982,10,0.8899766389148696,0.8963905588426119,1.0699055194854736,-4.95346736907959,0.4350391562084982,0.2755102040816326,0.5060024009603842,0.6218487394957983,0.7683073229291717
42,gcn,GCN,gnn_model,435,0.38494542241096497,0.35555174946784973,0.0979788601398468,0.003,mrr,0.43480259026454343,0.4350391562084982,0,0.8893774796833499,0.8918270604692058,1.1188453435897827,-5.063188552856445,0.43480259026454343,0.2725090036014406,0.5168067226890757,0.6248499399759904,0.7725090036014406
42,gcn,GCN,gnn_model,440,0.38846689462661743,0.35910990834236145,0.0978565663099289,0.003,mrr,0.43787526427806267,0.43787526427806267,5,0.8851594058992145,0.8950522445546891,0.7912974953651428,-5.329700469970703,0.43787526427806267,0.28031212484994,0.5108043217286915,0.6242496998799519,0.7677070828331333
